102.3952816,131.4995431,-179.5
102.2905711,131.4981723,-179
102.1858766,131.4958879,-178.5
102.081206,131.4926899,-178
101.9765674,131.4885787,-177.5
101.8719685,131.4835544,-177
101.7674175,131.4776176,-176.5
101.6629223,131.4707686,-176
101.5584909,131.463008,-175.5
101.4541311,131.4543364,-175
101.349851,131.4447544,-174.5
101.2456584,131.4342627,-174
101.1415614,131.4228623,-173.5
101.0375679,131.4105538,-173
100.9336857,131.3973383,-172.5
100.8299228,131.3832168,-172
100.7262871,131.3681904,-171.5
100.6227864,131.3522601,-171
100.5194287,131.3354272,-170.5
100.4162219,131.317693,-170
100.3131737,131.2990589,-169.5
100.2102921,131.2795262,-169
100.1075848,131.2590965,-168.5
100.0050597,131.2377712,-168
99.90272463,131.2155521,-167.5
99.80058735,131.1924408,-167
99.69865563,131.168439,-166.5
99.59693725,131.1435487,-166
99.49543995,131.1177717,-165.5
99.39417146,131.0911099,-165
99.29313949,131.0635654,-164.5
99.19235173,131.0351404,-164
99.09181586,131.0058368,-163.5
98.99153954,130.9756571,-163
98.89153041,130.9446034,-162.5
98.79179607,130.9126782,-162
98.69234412,130.8798839,-161.5
98.59318215,130.8462229,-161
98.49431769,130.8116979,-160.5
98.39575828,130.7763114,-160
98.29751142,130.7400663,-159.5
98.19958461,130.7029651,-159
98.10198528,130.6650108,-158.5
98.00472088,130.6262063,-158
97.90779881,130.5865544,-157.5
97.81122646,130.5460582,-157
97.71501117,130.5047209,-156.5
97.61916028,130.4625455,-156
97.52368109,130.4195353,-155.5
97.42858086,130.3756934,-155
97.33386684,130.3310234,-154.5
97.23954624,130.2855286,-154
97.14562624,130.2392123,-153.5
97.052114,130.1920783,-153
96.95901664,130.14413,-152.5
96.86634125,130.0953711,-152
96.77409488,130.0458054,-151.5
96.68228456,129.9954365,-151
96.59091728,129.9442684,-150.5
96.5,129.8923048,-150
96.40953964,129.8395499,-149.5
96.3195431,129.7860076,-149
96.23001722,129.731682,-148.5
96.14096883,129.6765772,-148
96.0524047,129.6206973,-147.5
95.96433158,129.5640468,-147
