337.00 ,119.60 ,90.5
337.00 ,119.71 ,91
337.00 ,119.81 ,91.5
336.99 ,119.92 ,92
336.99 ,120.02 ,92.5
336.98 ,120.13 ,93
336.98 ,120.23 ,93.5
336.97 ,120.34 ,94
336.96 ,120.44 ,94.5
336.95 ,120.55 ,95
336.94 ,120.65 ,95.5
336.93 ,120.75 ,96
336.92 ,120.86 ,96.5
336.91 ,120.96 ,97
336.90 ,121.07 ,97.5
336.88 ,121.17 ,98
336.87 ,121.27 ,98.5
336.85 ,121.38 ,99
336.84 ,121.48 ,99.5
336.82 ,121.58 ,100
336.80 ,121.69 ,100.5
336.78 ,121.79 ,101
336.76 ,121.89 ,101.5
336.74 ,121.99 ,102
336.72 ,122.10 ,102.5
336.69 ,122.20 ,103
336.67 ,122.30 ,103.5
336.64 ,122.40 ,104
336.62 ,122.50 ,104.5
336.59 ,122.61 ,105
336.56 ,122.71 ,105.5
336.54 ,122.81 ,106
336.51 ,122.91 ,106.5
336.48 ,123.01 ,107
336.44 ,123.11 ,107.5
336.41 ,123.21 ,108
336.38 ,123.31 ,108.5
336.35 ,123.41 ,109
336.31 ,123.51 ,109.5
336.28 ,123.60 ,110
336.24 ,123.70 ,110.5
336.20 ,123.80 ,111
336.17 ,123.90 ,111.5
336.13 ,124.00 ,112
336.09 ,124.09 ,112.5
336.05 ,124.19 ,113
336.00 ,124.28 ,113.5
335.96 ,124.38 ,114
335.92 ,124.48 ,114.5
335.88 ,124.57 ,115
335.83 ,124.67 ,115.5
335.79 ,124.76 ,116
335.74 ,124.85 ,116.5
335.69 ,124.95 ,117
335.64 ,125.04 ,117.5
335.60 ,125.13 ,118
335.55 ,125.23 ,118.5
335.50 ,125.32 ,119
335.44 ,125.41 ,119.5
335.39 ,125.50 ,120
335.34 ,125.59 ,120.5
335.29 ,125.68 ,121
335.23 ,125.77 ,121.5
335.18 ,125.86 ,122
335.12 ,125.95 ,122.5
335.06 ,126.04 ,123
335.01 ,126.12 ,123.5
334.95 ,126.21 ,124
334.89 ,126.30 ,124.5
334.83 ,126.38 ,125
334.77 ,126.47 ,125.5
334.71 ,126.55 ,126
334.65 ,126.64 ,126.5
334.58 ,126.72 ,127
334.52 ,126.81 ,127.5
334.46 ,126.89 ,128
334.39 ,126.97 ,128.5
334.33 ,127.05 ,129
334.26 ,127.13 ,129.5
334.19 ,127.21 ,130
334.12 ,127.29 ,130.5
334.06 ,127.37 ,131
333.99 ,127.45 ,131.5
333.92 ,127.53 ,132
333.85 ,127.61 ,132.5
333.78 ,127.68 ,133
333.70 ,127.76 ,133.5
333.63 ,127.84 ,134
333.56 ,127.91 ,134.5
333.49 ,127.99 ,135
333.41 ,128.06 ,135.5
333.34 ,128.13 ,136
333.26 ,128.20 ,136.5
333.18 ,128.28 ,137
333.11 ,128.35 ,137.5
333.03 ,128.42 ,138
332.95 ,128.49 ,138.5
332.87 ,128.56 ,139
332.79 ,128.62 ,139.5
332.71 ,128.69 ,140
332.63 ,128.76 ,140.5
332.55 ,128.83 ,141
332.47 ,128.89 ,141.5
332.39 ,128.96 ,142
332.31 ,129.02 ,142.5
332.22 ,129.08 ,143
332.14 ,129.15 ,143.5
332.05 ,129.21 ,144
331.97 ,129.27 ,144.5
331.88 ,129.33 ,145
331.80 ,129.39 ,145.5
331.71 ,129.45 ,146
331.62 ,129.51 ,146.5
331.54 ,129.56 ,147
331.45 ,129.62 ,147.5
331.36 ,129.68 ,148
331.27 ,129.73 ,148.5
331.18 ,129.79 ,149
331.09 ,129.84 ,149.5
331.00 ,129.89 ,150
330.91 ,129.94 ,150.5
330.82 ,130.00 ,151
330.73 ,130.05 ,151.5
330.63 ,130.10 ,152
330.54 ,130.14 ,152.5
330.45 ,130.19 ,153
330.35 ,130.24 ,153.5
330.26 ,130.29 ,154
330.17 ,130.33 ,154.5
330.07 ,130.38 ,155
329.98 ,130.42 ,155.5
329.88 ,130.46 ,156
329.78 ,130.50 ,156.5
329.69 ,130.55 ,157
329.59 ,130.59 ,157.5
329.50 ,130.63 ,158
329.40 ,130.67 ,158.5
329.30 ,130.70 ,159
329.20 ,130.74 ,159.5
329.10 ,130.78 ,160
329.01 ,130.81 ,160.5
328.91 ,130.85 ,161
328.81 ,130.88 ,161.5
328.71 ,130.91 ,162
328.61 ,130.94 ,162.5
328.51 ,130.98 ,163
328.41 ,131.01 ,163.5
328.31 ,131.04 ,164
328.21 ,131.06 ,164.5
328.11 ,131.09 ,165
328.00 ,131.12 ,165.5
327.90 ,131.14 ,166
327.80 ,131.17 ,166.5
327.70 ,131.19 ,167
327.60 ,131.22 ,167.5
327.49 ,131.24 ,168
327.39 ,131.26 ,168.5
327.29 ,131.28 ,169
327.19 ,131.30 ,169.5
327.08 ,131.32 ,170
326.98 ,131.34 ,170.5
326.88 ,131.35 ,171
326.77 ,131.37 ,171.5
326.67 ,131.38 ,172
326.57 ,131.40 ,172.5
326.46 ,131.41 ,173
326.36 ,131.42 ,173.5
326.25 ,131.43 ,174
326.15 ,131.44 ,174.5
326.05 ,131.45 ,175
325.94 ,131.46 ,175.5
325.84 ,131.47 ,176
325.73 ,131.48 ,176.5
325.63 ,131.48 ,177
325.52 ,131.49 ,177.5
325.42 ,131.49 ,178
325.31 ,131.50 ,178.5
325.21 ,131.50 ,179
325.10 ,131.50 ,179.5
325.00 ,131.50 ,180

