12,329,0
12.1,329.0,0
12.2,329.0,0
12.3,329.0,0
12.4,329.0,0
12.5,329.0,0
12.6,329.0,0
12.7,329.0,0
12.8,329.0,0
12.9,329.0,0
13.0,329.0,0
13.1,329.0,0
13.2,329.0,0
13.3,329.0,0
13.4,329.0,0
13.5,329.0,0
13.6,329.0,0
13.7,329.0,0
13.8,329.0,0
13.9,329.0,0
14.0,329.0,0
14.1,329.0,0
14.2,329.0,0
14.3,329.0,0
14.4,329.0,0
14.5,329.0,0
14.6,329.0,0
14.7,329.0,0
14.8,329.0,0
14.9,329.0,0
15.0,329.0,0
15.1,329.0,0
15.2,329.0,0
15.3,329.0,0
15.4,329.0,0
15.5,329.0,0
15.6,329.0,0
15.7,329.0,0
15.8,329.0,0
15.9,329.0,0
16.0,329.0,0
16.1,329.0,0
16.2,329.0,0
16.3,329.0,0
16.4,329.0,0
16.5,329.0,0
16.6,329.0,0
16.7,329.0,0
16.8,329.0,0
16.9,329.0,0
17.0,329.0,0
17.1,329.0,0
17.2,329.0,0
17.3,329.0,0
17.4,329.0,0
17.5,329.0,0
17.6,329.0,0
17.7,329.0,0
17.8,329.0,0
17.9,329.0,0
18.0,329.0,0
18.1,329.0,0
18.2,329.0,0
18.3,329.0,0
18.4,329.0,0
18.5,329.0,0
18.6,329.0,0
18.7,329.0,0
18.8,329.0,0
18.9,329.0,0
19.0,329.0,0
19.1,329.0,0
19.2,329.0,0
19.3,329.0,0
19.4,329.0,0
19.5,329.0,0
19.6,329.0,0
19.7,329.0,0
19.8,329.0,0
19.9,329.0,0
20.0,329.0,0
20.1,329.0,0
20.2,329.0,0
20.3,329.0,0
20.4,329.0,0
20.5,329.0,0
20.6,329.0,0
20.7,329.0,0
20.8,329.0,0
20.9,329.0,0
21.0,329.0,0
21.1,329.0,0
21.2,329.0,0
21.3,329.0,0
21.4,329.0,0
21.5,329.0,0
21.6,329.0,0
21.7,329.0,0
21.8,329.0,0
21.9,329.0,0
22.0,329.0,0
22.1,329.0,0
22.2,329.0,0
