382.6047184,328.9995431,-0.5
382.7094289,328.9981723,-1
382.8141234,328.9958879,-1.5
382.918794,328.9926899,-2
383.0234326,328.9885787,-2.5
383.1280315,328.9835544,-3
383.2325825,328.9776176,-3.5
383.3370777,328.9707686,-4
383.4415091,328.963008,-4.5
383.5458689,328.9543364,-5
383.650149,328.9447544,-5.5
383.7543416,328.9342627,-6
383.8584386,328.9228623,-6.5
383.9624321,328.9105538,-7
384.0663143,328.8973383,-7.5
384.1700772,328.8832168,-8
384.2737129,328.8681904,-8.5
384.3772136,328.8522601,-9
384.4805713,328.8354272,-9.5
384.5837781,328.817693,-10
384.6868263,328.7990589,-10.5
384.7897079,328.7795262,-11
384.8924152,328.7590965,-11.5
384.9949403,328.7377712,-12
385.0972754,328.7155521,-12.5
385.1994127,328.6924408,-13
385.3013444,328.668439,-13.5
385.4030627,328.6435487,-14
385.50456,328.6177717,-14.5
385.6058285,328.5911099,-15
385.7068605,328.5635654,-15.5
385.8076483,328.5351404,-16
385.9081841,328.5058368,-16.5
386.0084605,328.4756571,-17
386.1084696,328.4446034,-17.5
386.2082039,328.4126782,-18
386.3076559,328.3798839,-18.5
386.4068179,328.3462229,-19
386.5056823,328.3116979,-19.5
386.6042417,328.2763114,-20
386.7024886,328.2400663,-20.5
386.8004154,328.2029651,-21
386.8980147,328.1650108,-21.5
386.9952791,328.1262063,-22
387.0922012,328.0865544,-22.5
387.1887735,328.0460582,-23
387.2849888,328.0047209,-23.5
387.3808397,327.9625455,-24
387.4763189,327.9195353,-24.5
387.5714191,327.8756934,-25
387.6661332,327.8310234,-25.5
387.7604538,327.7855286,-26
387.8543738,327.7392123,-26.5
387.947886,327.6920783,-27
388.0409834,327.64413,-27.5
388.1336588,327.5953711,-28
388.2259051,327.5458054,-28.5
388.3177154,327.4954365,-29
388.4090827,327.4442684,-29.5
388.5,327.3923048,-30
388.5904604,327.3395499,-30.5
388.6804569,327.2860076,-31
388.7699828,327.231682,-31.5
388.8590312,327.1765772,-32
388.9475953,327.1206973,-32.5
389.0356684,327.0640468,-33
389.1232438,327.0066299,-33.5
389.2103148,326.9484509,-34
389.2968748,326.8895143,-34.5
389.3829172,326.8298245,-35
389.4684355,326.7693862,-35.5
389.553423,326.7082039,-36
389.6378734,326.6462823,-36.5
389.7217803,326.5836261,-37
389.8051371,326.5202401,-37.5
389.8879377,326.456129,-38
389.9701756,326.3912979,-38.5
390.0518447,326.3257515,-39
390.1329386,326.259495,-39.5
390.2134513,326.1925333,-40
390.2933766,326.1248716,-40.5
390.3727083,326.056515,-41
390.4514406,325.9874686,-41.5
390.5295673,325.9177379,-42
390.6070825,325.847328,-42.5
390.6839803,325.7762444,-43
390.7602549,325.7044925,-43.5
390.8359004,325.6320776,-44
390.9109112,325.5590054,-44.5
390.9852814,325.4852814,-45
391.0590054,325.4109112,-45.5
391.1320776,325.3359004,-46
391.2044925,325.2602549,-46.5
391.2762444,325.1839803,-47
391.347328,325.1070825,-47.5
391.4177379,325.0295673,-48
391.4874686,324.9514406,-48.5
391.556515,324.8727083,-49
391.6248716,324.7933766,-49.5
391.6925333,324.7134513,-50
391.759495,324.6329386,-50.5
391.8257515,324.5518447,-51
391.8912979,324.4701756,-51.5
391.956129,324.3879377,-52
392.0202401,324.3051371,-52.5
392.0836261,324.2217803,-53
392.1462823,324.1378734,-53.5
392.2082039,324.053423,-54
392.2693862,323.9684355,-54.5
392.3298245,323.8829172,-55
392.3895143,323.7968748,-55.5
392.4484509,323.7103148,-56
392.5066299,323.6232438,-56.5
392.5640468,323.5356684,-57
392.6206973,323.4475953,-57.5
392.6765772,323.3590312,-58
392.731682,323.2699828,-58.5
392.7860076,323.1804569,-59
392.8395499,323.0904604,-59.5
392.8923048,323,-60
392.9442684,322.9090827,-60.5
392.9954365,322.8177154,-61
393.0458054,322.7259051,-61.5
393.0953711,322.6336588,-62
393.14413,322.5409834,-62.5
393.1920783,322.447886,-63
393.2392123,322.3543738,-63.5
393.2855286,322.2604538,-64
393.3310234,322.1661332,-64.5
393.3756934,322.0714191,-65
393.4195353,321.9763189,-65.5
393.4625455,321.8808397,-66
393.5047209,321.7849888,-66.5
393.5460582,321.6887735,-67
393.5865544,321.5922012,-67.5
393.6262063,321.4952791,-68
393.6650108,321.3980147,-68.5
393.7029651,321.3004154,-69
393.7400663,321.2024886,-69.5
393.7763114,321.1042417,-70
393.8116979,321.0056823,-70.5
393.8462229,320.9068179,-71
393.8798839,320.8076559,-71.5
393.9126782,320.7082039,-72
393.9446034,320.6084696,-72.5
393.9756571,320.5084605,-73
394.0058368,320.4081841,-73.5
394.0351404,320.3076483,-74
394.0635654,320.2068605,-74.5
394.0911099,320.1058285,-75
394.1177717,320.00456,-75.5
394.1435487,319.9030627,-76
394.168439,319.8013444,-76.5
394.1924408,319.6994127,-77
394.2155521,319.5972754,-77.5
394.2377712,319.4949403,-78
394.2590965,319.3924152,-78.5
394.2795262,319.2897079,-79
394.2990589,319.1868263,-79.5
394.317693,319.0837781,-80
394.3354272,318.9805713,-80.5
394.3522601,318.8772136,-81
394.3681904,318.7737129,-81.5
394.3832168,318.6700772,-82
394.3973383,318.5663143,-82.5
394.4105538,318.4624321,-83
394.4228623,318.3584386,-83.5
394.4342627,318.2543416,-84
394.4447544,318.150149,-84.5
394.4543364,318.0458689,-85
394.463008,317.9415091,-85.5
394.4707686,317.8370777,-86
394.4776176,317.7325825,-86.5
394.4835544,317.6280315,-87
394.4885787,317.5234326,-87.5
394.4926899,317.418794,-88
394.4958879,317.3141234,-88.5
394.4981723,317.2094289,-89
394.4995431,317.1047184,-89.5
394.5,317,-90

