349,329,0
349.1,329.0,0
349.2,329.0,0
349.3,329.0,0
349.4,329.0,0
349.5,329.0,0
349.6,329.0,0
349.7,329.0,0
349.8,329.0,0
349.9,329.0,0
350.0,329.0,0
350.1,329.0,0
350.2,329.0,0
350.3,329.0,0
350.4,329.0,0
350.5,329.0,0
350.6,329.0,0
350.7,329.0,0
350.8,329.0,0
350.9,329.0,0
351.0,329.0,0
351.1,329.0,0
351.2,329.0,0
351.3,329.0,0
351.4,329.0,0
351.5,329.0,0
351.6,329.0,0
351.7,329.0,0
351.8,329.0,0
351.9,329.0,0
352.0,329.0,0
352.1,329.0,0
352.2,329.0,0
352.3,329.0,0
352.4,329.0,0
352.5,329.0,0
352.6,329.0,0
352.7,329.0,0
352.8,329.0,0
352.9,329.0,0
353.0,329.0,0
353.1,329.0,0
353.2,329.0,0
353.3,329.0,0
353.4,329.0,0
353.5,329.0,0
353.6,329.0,0
353.7,329.0,0
353.8,329.0,0
353.9,329.0,0
354.0,329.0,0
354.1,329.0,0
354.2,329.0,0
354.3,329.0,0
354.4,329.0,0
354.5,329.0,0
354.6,329.0,0
354.7,329.0,0
354.8,329.0,0
354.9,329.0,0
355.0,329.0,0
355.1,329.0,0
355.2,329.0,0
355.3,329.0,0
355.4,329.0,0
355.5,329.0,0
355.6,329.0,0
355.7,329.0,0
355.8,329.0,0
355.9,329.0,0
356.0,329.0,0
356.1,329.0,0
356.2,329.0,0
356.3,329.0,0
356.4,329.0,0
356.5,329.0,0
356.6,329.0,0
356.7,329.0,0
356.8,329.0,0
356.9,329.0,0
357.0,329.0,0
357.1,329.0,0
357.2,329.0,0
357.3,329.0,0
357.4,329.0,0
357.5,329.0,0
357.6,329.0,0
357.7,329.0,0
357.8,329.0,0
357.9,329.0,0
358.0,329.0,0
358.1,329.0,0
358.2,329.0,0
358.3,329.0,0
358.4,329.0,0
358.5,329.0,0
358.6,329.0,0
358.7,329.0,0
358.8,329.0,0
358.9,329.0,0
359.0,329.0,0
359.1,329.0,0
359.2,329.0,0
359.3,329.0,0
359.4,329.0,0
359.5,329.0,0
359.6,329.0,0
359.7,329.0,0
359.8,329.0,0
359.9,329.0,0
360.0,329.0,0
360.1,329.0,0
360.2,329.0,0
360.3,329.0,0
360.4,329.0,0
360.5,329.0,0
360.6,329.0,0
360.7,329.0,0
360.8,329.0,0
360.9,329.0,0
361.0,329.0,0
361.1,329.0,0
361.2,329.0,0
361.3,329.0,0
361.4,329.0,0
361.5,329.0,0
361.6,329.0,0
361.7,329.0,0
361.8,329.0,0
361.9,329.0,0
362.0,329.0,0
362.1,329.0,0
362.2,329.0,0
362.3,329.0,0
362.4,329.0,0
362.5,329.0,0
362.6,329.0,0
362.7,329.0,0
362.8,329.0,0
362.9,329.0,0
363.0,329.0,0
363.1,329.0,0
363.2,329.0,0
363.3,329.0,0
363.4,329.0,0
363.5,329.0,0
363.6,329.0,0
363.7,329.0,0
363.8,329.0,0
363.9,329.0,0
364.0,329.0,0
364.1,329.0,0
364.2,329.0,0
364.3,329.0,0
364.4,329.0,0
364.5,329.0,0
364.6,329.0,0
364.7,329.0,0
364.8,329.0,0
364.9,329.0,0
365.0,329.0,0
365.1,329.0,0
365.2,329.0,0
365.3,329.0,0
365.4,329.0,0
365.5,329.0,0
365.6,329.0,0
365.7,329.0,0
365.8,329.0,0
365.9,329.0,0
366.0,329.0,0
366.1,329.0,0
366.2,329.0,0
366.3,329.0,0
366.4,329.0,0
366.5,329.0,0
366.6,329.0,0
366.7,329.0,0
366.8,329.0,0
366.9,329.0,0
367.0,329.0,0
367.1,329.0,0
367.2,329.0,0
367.3,329.0,0
367.4,329.0,0
367.5,329.0,0
367.6,329.0,0
367.7,329.0,0
367.8,329.0,0
367.9,329.0,0
368.0,329.0,0
368.1,329.0,0
368.2,329.0,0
368.3,329.0,0
368.4,329.0,0
368.5,329.0,0
368.6,329.0,0
368.7,329.0,0
368.8,329.0,0
368.9,329.0,0
369.0,329.0,0
369.1,329.0,0
369.2,329.0,0
369.3,329.0,0
369.4,329.0,0
369.5,329.0,0
369.6,329.0,0
369.7,329.0,0
369.8,329.0,0
369.9,329.0,0
370.0,329.0,0
370.1,329.0,0
370.2,329.0,0
370.3,329.0,0
370.4,329.0,0
370.5,329.0,0
370.6,329.0,0
370.7,329.0,0
370.8,329.0,0
370.9,329.0,0
371.0,329.0,0
371.1,329.0,0
371.2,329.0,0
371.3,329.0,0
371.4,329.0,0
371.5,329.0,0
371.6,329.0,0
371.7,329.0,0
371.8,329.0,0
371.9,329.0,0
372.0,329.0,0
372.1,329.0,0
372.2,329.0,0
372.3,329.0,0
372.4,329.0,0
372.5,329.0,0
372.6,329.0,0
372.7,329.0,0
372.8,329.0,0
372.9,329.0,0
373.0,329.0,0
373.1,329.0,0
373.2,329.0,0
373.3,329.0,0
373.4,329.0,0
373.5,329.0,0
373.6,329.0,0
373.7,329.0,0
373.8,329.0,0
373.9,329.0,0
374.0,329.0,0
374.1,329.0,0
374.2,329.0,0
374.3,329.0,0
374.4,329.0,0
374.5,329.0,0
374.6,329.0,0
374.7,329.0,0
374.8,329.0,0
374.9,329.0,0
375.0,329.0,0
375.1,329.0,0
375.2,329.0,0
375.3,329.0,0
375.4,329.0,0
375.5,329.0,0
375.6,329.0,0
375.7,329.0,0
375.8,329.0,0
375.9,329.0,0
376.0,329.0,0
376.1,329.0,0
376.2,329.0,0
376.3,329.0,0
376.4,329.0,0
376.5,329.0,0
376.6,329.0,0
376.7,329.0,0
376.8,329.0,0
376.9,329.0,0
377.0,329.0,0
377.1,329.0,0
377.2,329.0,0
377.3,329.0,0
377.4,329.0,0
377.5,329.0,0
377.6,329.0,0
377.7,329.0,0
377.8,329.0,0
377.9,329.0,0
378.0,329.0,0
378.1,329.0,0
378.2,329.0,0
378.3,329.0,0
378.4,329.0,0
378.5,329.0,0
378.6,329.0,0
378.7,329.0,0
378.8,329.0,0
378.9,329.0,0
379.0,329.0,0
379.1,329.0,0
379.2,329.0,0
379.3,329.0,0
379.4,329.0,0
379.5,329.0,0
379.6,329.0,0
379.7,329.0,0
379.8,329.0,0
379.9,329.0,0
380.0,329.0,0
380.1,329.0,0
380.2,329.0,0
380.3,329.0,0
380.4,329.0,0
380.5,329.0,0
380.6,329.0,0
380.7,329.0,0
380.8,329.0,0
380.9,329.0,0
381.0,329.0,0
381.1,329.0,0
381.2,329.0,0
381.3,329.0,0
381.4,329.0,0
381.5,329.0,0
381.6,329.0,0
381.7,329.0,0
381.8,329.0,0
381.9,329.0,0
382.0,329.0,0
382.1,329.0,0
382.2,329.0,0
382.3,329.0,0
382.4,329.0,0
382.5,329.0,0
